source_url	parsed_url
https://www.douban.com/	https://book.douban.com/tag/?view=type#生活
https://www.douban.com/	https://read.douban.com/reader/column/59789814/chapter/323594658/
https://www.douban.com/	https://book.douban.com/tag/职场
https://www.douban.com/	https://www.douban.com/group/explore?tag=生活
https://www.douban.com/	https://artist.douban.com/abilu/
https://www.douban.com/	https://book.douban.com/tag/互联网
https://www.douban.com/	https://erebor.douban.com/redirect/?ad=226203&amp;ad_type=18&amp;apple=&amp;bid=y4YpA0nSmqc&amp;chicken=7a7e04be5a84d169ac5657ed739fed9e&amp;crtr=&amp;device=0&amp;dumpling=&amp;experiment_id=0&amp;fv=&amp;hn=belba71&amp;icecream=&amp;imp_type=1&amp;lat=0.00000&amp;lon=0.00000&amp;mark=&amp;model=&amp;mooncake=&amp;net=&amp;oaid=&amp;onion=&amp;os=0&amp;osv=&amp;p=0&amp;pid=debug_0b791dfe2d4ed81704be93abda47dcb8b337a744&amp;price=PgeVfICSOTRShwaxE28qLA&amp;rexxar=0&amp;screen_height=0&amp;screen_width=0&amp;sig=2dea3ba768b2837ee5f50deeba69ae0ad9dd0a32659610b9274e15f9a14cc71d206c158638c39e3996dc31d1230e703a6c1a82bfe9df187d4d828b034d0441fc&amp;sugar=&amp;t_mode=&amp;target=aHR0cHM6Ly93d3cuZG91YmFuLmNvbS9kb3ViYW5hcHAvZGlzcGF0Y2g%2FdXJpPS9nYWxsZXJ5L3ZlbnVlLzExMjAyJTNGdGFyZ2V0X3R5cGUlM0RnYWxsZXJ5X3RvcGljJTI2dGFyZ2V0X2lkJTNEMzQ2OTYzJmR0X2RhcHA9MQ%3D%3D&amp;uid=&amp;unit=dale_topic_web_homepage_second&amp;user_variation=&amp;vendor=Apple&amp;layout=0
https://www.douban.com/	https://www.douban.com/group/explore?tag=吐槽
https://www.douban.com/	https://www.douban.com/group/explore?tag=雕塑
https://www.douban.com/	https://www.douban.com/location/shanghai/events/week-travel
https://www.douban.com/	https://www.douban.com/group/explore?tag=怪癖
https://www.douban.com/	https://www.douban.com/group/explore?tag=团购
https://www.douban.com/	https://book.douban.com/tag/日本文学
https://www.douban.com/	https://www.douban.com/group/explore?tag=LES
https://www.douban.com/	https://www.douban.com/group/explore?tag=运动
https://www.douban.com/	https://www.douban.com/group/explore?tag=舞蹈
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/follow.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/logsim.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/courses.html
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/coroutines.zip
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/cobroadcast2.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/benchmark.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/echogood.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/sockwrap.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/copipe.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/buses.py
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/about.html
http://www.dabeaz.com/coroutines/	http://www.dabeaz.com/coroutines/taskcrash.py
